ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-54111CCCDB12A5F4EF,www.infonet-biovision.org,English,en,"Helopeltis bugs, also known as mosquito bugs or mirid bugs , are the most important pests of cashew. These bugs are slender, delicate insects, about 7- 10 mm long with long legs and antennae, the antenna being nearly twice as long as the body. The females are red and the males brown to yellowish red. They lay eggs inserted into the soft tissue near the tips of flowering or vegetative shoots. Nymphs (immature bugs) are yellowish in colour. Both adults and nymphs feed on young leaves, young vegetative and flowering shoots, and developing fruits.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-0D97DC07B2842DCFB3,www.infonet-biovision.org,English,en,"Attacked leaves are deformed and show angular lesions, particularly along the veins, which may drop off, so that the leaves appear as if attacked by biting insects. Feeding on the stalks of the tender shoots causes elongated green lesions, sometimes accompanied by exudation of gum. Severely damaged shoots die back due to the effect of bug saliva in combination with fungi , which enter the plant tissue through the feeding lesions; the subsequent development of numerous auxiliary buds causes a bunched terminal growth known as 'witches broom'. In case of serious infestations the trees may appear as if scorched by fire. Bug feeding on developing apples and nuts causes brown sunken spots. The growth of trees is seriously retarded and fruit formation of attacking flowering shoots is reduced.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9552A74ECA57DCE40A,www.infonet-biovision.org,English,en,"Monitor the crop regularly. Helopeltis attack occurs very suddenly and great vigilance is very important to control this pest, particularly during the rainy season or when water is available leading to flushing (production of young shoots) when Helopeltis populations normally build up.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-6B11D81253199AD8A3,www.infonet-biovision.org,English,en,Cashew (Revised): Conserve natural enemies . Weaver ants build nests on cashew trees providing good protection against this and other bug pests.,Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B01F637DF22016FC95,www.infonet-biovision.org,English,en,"Cashew (Revised): Do not interplant cashew with crops that are host for Helopeltis bugs, such as cotton, tea, sweet potato, guava and mango.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-81B13A4892919F4659,www.infonet-biovision.org,English,en,"The long-tailed mealybug ( Pseudococcus longispinus ) attacks shoots, inflorescences , apples and nuts. Affected parts appear completely white. Trees infested during the flowering stage fail to produce fruits, whereas those infested at the nut swelling stage produce discoloured nuts, which result in a lower grade. However, cutting tests showed no difference in kernel outturn between clean and discoloured nuts. Mealybugs have been a problem for cashew growers in Tanzania. The body of the adult female is 2 - 3.6 mm long, soft, elongate oval and somewhat flattened.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-C1563613C5DA604C99,www.infonet-biovision.org,English,en,"The long-tailed mealybug ( Pseudococcus longispinus ) attacks shoots, inflorescences , apples and nuts. Affected parts appear completely white. Trees infested during the flowering stage fail to produce fruits, whereas those infested at the nut swelling stage produce discoloured nuts, which result in a lower grade. However, cutting tests showed no difference in kernel outturn between clean and discoloured nuts. Mealybugs have been a problem for cashew growers in Tanzania.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-92BB8DB0F4152576B3,www.infonet-biovision.org,English,en,"Conserve natural enemies . Mealybugs are usually controlled by a wide range of natural enemies. However, use of pesticides may kill these natural enemies leading to mealybug outbreaks.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-334541BDBA9761BA89,www.infonet-biovision.org,English,en,"This disease is particularly serious in coastal areas south of Dar es Salaam in Tanzania. Infected panicles and leaves are coated with white, powdery fungal growth. In severe attacks the entire panicle may be infected and the fruit and nuts fail to set.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E15CD59751D2C33E65,www.infonet-biovision.org,English,en,"Pesticide application is not practised in cashew fields. However, sprays of powdered kelp, potassium / sodium bicarbonate and sulphur provide good control of powdery mildew.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A439EFC0F4878F771F,www.infonet-biovision.org,English,en,"Adults of the red banded thrips are dark brown or blackish. Nymphs are pale yellow with a broad transverse red band on the dorsal side of the abdomen. Thrips attack older leaves, flowers and shoots. Attacked leaves drop off leaving bare shoots with few young leaves at the tip. Infestation of flowers causes poor fruit formation. Locally limited infestations may cause considerable damage.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/cashew-revised,Cashew (Revised),Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:35:42+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
